sale_order_tm,sale_order_id,customer_id,product_id,product_name,qty,delv_prov_id,order_source
2022-08-06 14:10:05,FL-108315,7748077,OFF-BI-10002026,"Asus Zenbook UX430UN i7 8550U - 16GB - 512GB SSD - MX150 - Win 10 - 14"" Full HD",10,A020,Android
2021-08-16 03:43:39,MS-163776,2628382,TEC-PH-10004120,"Laptop pelajar!! Lenovo IP 110 14IBR Celeron N3060 1,6GHZ Ram 4GB Hardisk 500GB Harga Murah",7,A011,Android
2021-09-12 20:57:47,CA-155999,3043854,OFF-BI-10001294,"Asus X441MA-GA013T - Intel® Celeron® N4000- RAM 4GB - 1TB - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",8,A013,Android
2021-09-22 19:44:32,WI-100461,5458574,OFF-LA-10000305,EXCLUSIVE PROMO Laptop Terbaru Lenovo IdeaPad 130 AMD A4 -9125 / WINDOWS 10 / AMD Radeon R3 / 4 GB DDR4 / 500 GB / 14 Inch + Anti Glare + 380 Derajat / IP130 / 1 Tahun Garansi Resmi Lenovo Indonesia,1,A013,Web
2021-07-15 22:35:18,NY-127180,2093014,OFF-AR-10004757,"Asus VivoBook A407MA-BV002T Notebook - Icicle Gold - Intel N4000 - Fingerprint - 4GB - 1TB - 14""HD - Win10 - ESEL",4,A046,Android
2021-09-02 08:17:12,NY-166618,5765632,TEC-PH-10003885,"Laptop Lenovo Ideapad 100-15IBD Windows 10 COre I3-5005 Ram 6GB HDD 500GB VGA Intel Layar 15,6"" (Hitam)",1,A022,Android
2022-03-23 15:12:15,AZ-159499,5195899,OFF-BI-10001658,Asus X540L-AXX1015D BLACK RAM4GB CORE I3 HARDISK 500GB LAYAR 15 INC DAN BONUS TAS LAPTOP ASUS (FREE ASURANSI),7,A042,Android
2021-05-28 20:54:41,CA-157147,9948316,TEC-PH-10003535,LAPTOP GAMING TERBAIK Asus ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake RAM 4GB HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,3,A017,Android
2022-11-23 03:24:11,CA-134544,1924150,OFF-BI-10001658,Asus X540L-AXX1015D BLACK RAM4GB CORE I3 HARDISK 500GB LAYAR 15 INC DAN BONUS TAS LAPTOP ASUS (FREE ASURANSI),3,A020,Android
2021-01-30 07:04:01,TX-120824,4538738,FUR-CH-10000015,"[Exclusive Lazada] Asus X540LA-XX3401T - Intel® Core™ i3 - RAM 4GB - 1TB - 15""- W10 - Chocolate Black - Laptop Murah",9,A002,Android
2021-06-13 00:53:36,CA-100580,9554349,OFF-AR-10003727,ASUS E402YA-GA202T E402YA-GA201T - E2-7015 - RAM 4GB - HDD 1TB - 14HD -Win10 LAPTOP TERMURAH UNTUK ANAK SEKOLAH,1,A003,iOS
2022-11-22 09:29:01,KY-118514,9342312,FUR-CH-10000015,"[Exclusive Lazada] Asus X540LA-XX3401T - Intel® Core™ i3 - RAM 4GB - 1TB - 15""- W10 - Chocolate Black - Laptop Murah",3,A007,Android
2022-11-02 16:40:49,TX-165393,3567375,OFF-BI-10000201,"Asus VivoBook E402YA-GA202T - AMD E2-7015 - 4GB - 1TB - AMD Radeon R2 - 14"" HD - Win10 - Dark Blue - ESEL",4,A020,Web
2022-05-24 19:50:31,NJ-163552,6219397,TEC-PH-10002834,"Laptop 14"" Lenovo Ideapad 110-14IBR DOS Intel N3060 RAM 4GB HDD 500GB Hanya 3 Juta-An",2,A028,Android
2022-03-09 08:25:36,WA-119907,3410340,OFF-AR-10003190,"ASUS A442UR-GA041T/GA402T - I5 8250U - RAM 4GB - HDD 1TB - NVIDIA GT930 2GB - 14"" DARK GREY - WINDOWS 10",5,A031,Android
2022-06-26 20:59:28,WA-139087,1956586,OFF-AR-10003986,Asus ROG Strix GL503VM-ED287T Scar Edition GTX1060 6GB + Windows 10+ Free Headphone + Backpack,6,A007,Windows Phone
2022-05-23 05:32:10,CA-115819,1190581,TEC-PH-10004094,Laptop Murah Lenovo 320 AMD A4-9120 4GB 500GB Vga Amd Windows 10 Original Garansi Resmi,3,A015,Android
2023-02-06 09:32:25,WA-134152,9724784,OFF-BI-10001525,Asus X441UB-GA311T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Black - Laptop Murah,2,A046,Android
2022-02-03 06:58:06,CA-145219,9948316,OFF-BI-10001116,"Asus X441BA-GA912T - AMD 2-Core A9-9425 - RAM 4 GB - 1TB - AMD Radeon R5 - 14.0"" - W10 - Silver Gradient - Laptop Murah (Gratis Tas) - Bergaransi",7,A005,Android
2022-11-26 11:21:34,MN-154662,3043854,OFF-BI-10000829,"Asus VivoBook X441UB-GA321T - Intel i3 7020U - 4GB - 1TB - MX110-2GB - 14"" - Win10 Home - Rose Gold - ESEL",2,A048,Android
2021-03-28 12:08:56,NC-155670,7068056,OFF-AR-10003405,Asus E202SA-FD112T Notebook [11.6 Inch/N3060/500GB/2GB/Win 10],1,A011,Android
2022-02-03 07:33:20,CA-111913,7676802,OFF-BI-10001597,"Asus X454YA-BX801D - AMD A8-7410 - RAM 4GB - 500GB - Radeon R5 - 14"" - DOS - Hitam",10,A036,Android
2022-12-25 12:52:01,PA-136364,9453897,OFF-AR-10004685,"Asus VivoBook 14 A412FA-EK302T - Intel i3 8145U - 4GB - 512GB SSD - Fingerprint - 14"" FHD - Win10 Home - Grey - ESEL",4,A022,Android
2021-05-30 20:45:33,FL-103317,1190581,TEC-PH-10003273,"LAPTOP GAMING LENOVO IP 130-15AST - AMD A4-9125 - VGA AMD RADEON R3 - RAM 4GB - HDD 1TB - DVDRW - 15.6""",10,A015,Android
2021-10-18 06:14:54,IA--104220,5453032,OFF-AR-10003752,ASUS Notebook E203MAH-FD013T [90NB0J13-M00110] - Petal Pink,8,A032,Android
2021-09-09 07:45:02,NY-100048,7068056,TEC-PH-10003215,"LAPTOP GAMING ASUS ROG G501JW i7-4720HQ ULTRASLIM DDR3 8GB, 1TB Hardisk, Intel Core i7,VGA nVidia GTX960-2GB",9,A013,Android
2023-02-09 03:08:22,IA--160815,3825756,OFF-BI-10002012,ASUS ZenBook UX430UN - Intel Core i7 8550U-RAM 16GB-512GB SSD-nVidia MX150 2GB-14inch FHD-Windows 10 - Grey,1,A001,Android
2021-01-07 09:30:35,CA-147298,2628382,OFF-BI-10000829,"Asus VivoBook X441UB-GA321T - Intel i3 7020U - 4GB - 1TB - MX110-2GB - 14"" - Win10 Home - Rose Gold - ESEL",5,A032,Web
2022-08-13 08:12:34,NY-113607,6028740,OFF-AR-10004602,Asus TUFFX505GD-I5501T - Intel Core I5-8300H - 8GB - 1TB - 15.6' - W10 - RED Fusion - Laptop gaming Murah,8,A011,Android
2021-04-07 08:48:32,FL-134474,3806026,OFF-AR-10004999,ASUS VIVOBOOK A412FA - i5-8265U 8GB 512GB SSD WIN10 14FHD FINGERPRINT,7,A018,Android
2022-12-14 05:58:44,IL-144064,9724784,OFF-BI-10001120,"Asus X441BA-GA913T - AMD 2-Core A9-9425 - RAM 4GB - 1TB-AMD Radeon R5 graphics - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",5,A025,Android
2022-05-17 00:25:50,NY-109666,4689017,OFF-AR-10003770,ASUS Notebook X200MA-KX637D Non Windows - Black,8,A013,iOS
2022-03-09 08:25:36,WA-119907,3410340,OFF-AR-10003394,"ASUS E202SA N3060 - Ram 2GB - HDD 500GB - LCD 11.6 "" - Windows 10",3,A031,Android
2022-04-18 11:02:36,TX-163685,4409740,OFF-BI-10000591,"Asus VivoBook Ultra K403FA-EB501T - Intel i5 8265U - 8GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Silver Blue - ESEL",4,A032,Android
2022-08-12 17:02:46,PA-142237,7068056,OFF-AR-10003158,"Asus A407UA-BV319T - Intel® Core™ i3-7020U - 4GB - 1TB - 14"" - W10 - Grey - Laptop Murah (Gratis Tas) - Bergaransi",5,A034,Android
2021-05-11 08:05:16,LA-158274,7223558,TEC-PH-10003357,Laptop Gaming Lenovo V330 - Intel I5-8250U Ram 8GB HDD 1TB VGA AMD 2GB - 15.6 Inch FHD -Abu-Abu,9,A001,Android
2021-03-27 17:01:50,CA-122105,5691842,TEC-PH-10003535,LAPTOP GAMING TERBAIK Asus ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake RAM 4GB HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,2,A023,Android
2022-03-27 18:39:48,MI-134943,5816900,OFF-AR-10003469,"Asus E202SA-FD113D - Intel Celeron N3060 - RAM 2GB - 500GB - 11.6"" - DOS - Thunder Blue",7,A009,Android
2021-07-21 14:47:16,OH-101049,9948316,TEC-PH-10003171,Laptop Gaming !! Lenovo 310 14IKB Core I5 Kabylake Vga 2 GB Windows 10 Ori,3,A026,Android
2021-12-20 19:40:11,NM-166856,6455479,OFF-BI-10001525,Asus X441UB-GA311T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Black - Laptop Murah,10,A011,Android
2022-07-04 18:32:30,IL-152499,1076767,OFF-BI-10001617,"Asus X454YA-BX801D - AMD Quad Core A8-7410 - 14"" - 4GB - 500GB - HDD - DOS -Black",4,A008,iOS
2022-07-19 11:03:34,CA-113040,5453032,TEC-PH-10004389,"Laptopnya Content Creator, Desain dan Gaming ASUS A411QA-BV201T Grey - AMD A12 9720 4GB 1TB Radeon R7 14inch HD Windows 10 Original Garansi Resmi ASUS 2Tahun",9,A014,Android
2022-06-02 11:23:42,WA-138464,9005766,OFF-BI-10001679,Asus X540LA-XX988 With 8GB RAM I Core™ i3-5005U I 1TB HDD I Intel® HD Graphics 5500 I 15.6 HD SLIM GL I DVDRW I DOS,10,A011,Android
2022-01-09 18:10:20,CA--135909,7748077,TEC-PH-10004094,Laptop Murah Lenovo 320 AMD A4-9120 4GB 500GB Vga Amd Windows 10 Original Garansi Resmi,4,A042,iOS
2023-02-12 00:32:42,LA-102498,9334859,OFF-AR-10004010,Asus ROG STRIX GL553VE-FY117T With Intel Core i7-7700HQ Nvidia GTX1050Ti 4GB DDR5 16GB RAM DDR4 1TB HDD + 256 SSD + Windows 10 + Free Panasonic Headphone + Asus Rog Special Backpack Garansi Resmi 2 Tahun,9,A027,Android
2022-04-27 19:34:07,NY-132934,1076767,OFF-BI-10001757,ASUS X540NA-GQ017 / Intel N3350 / 4GB / 500GB / Intel HD Graphics / Endless OS / DVDRW / 15.6 HD SLIM / Black / Notebook Untuk Pelajar,9,A044,Android
2022-12-31 08:31:14,DE--165169,2481270,OFF-BI-10000301,"Asus VivoBook Max X441MA-GA012T - Intel N4000 - 4GB - 1TB - DVD RW - 14"" - Win10 Home - Silver - ESEL",5,A013,Android
2022-10-20 02:16:04,NY-157987,6028740,OFF-BI-10001890,ASUS X541SA N3060 RAM 4GB Hardisk 500GB LCD 15inc NO OS,4,A036,Android
2022-07-19 12:23:55,CA-156776,2481270,OFF-BI-10001072,Asus X441BA-GA412T AMD A4 - 4G - 500GB - W10 home - 14.0'' - Silver Gradient - Student laptop,3,A018,Android
2021-09-28 15:30:30,TN-156573,5835631,OFF-AR-10004757,"Asus VivoBook A407MA-BV002T Notebook - Icicle Gold - Intel N4000 - Fingerprint - 4GB - 1TB - 14""HD - Win10 - ESEL",1,A008,Web
2022-06-02 11:30:08,FL--164917,6455479,OFF-BI-10001249,ASUS X441MA-GA012T Silver -Dualcore N4000-4GB-1TB-Win10,9,A011,iOS
2021-11-12 16:12:46,FL-148901,7845424,OFF-AR-10003856,"Asus ROG GL503GE-EN023T - Intel® Core™ i7-8750H - RAM 8GB -1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6"" + Windows 10 + Free Headphone+ Backpack",8,A023,Android
2021-04-19 22:33:46,NC-136224,1797195,OFF-BI-10001294,"Asus X441MA-GA013T - Intel® Celeron® N4000- RAM 4GB - 1TB - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",10,A019,Android
2022-10-15 23:08:48,CA-148852,2914170,TEC-PH-10003963,"Laptop Lenovo Ideapad V130-15IGM Intel N4000 RAM 4GB HARDISK 500GB DVDRW Layar 15.6"" Inc DOS HITAM",8,A025,Web
2023-02-12 00:32:42,LA-102498,9334859,OFF-AR-10004999,ASUS VIVOBOOK A412FA - i5-8265U 8GB 512GB SSD WIN10 14FHD FINGERPRINT,6,A027,Android
2021-10-05 06:23:55,WA-142419,8375073,OFF-BI-10001989,Asus X550Z-EXX211T/GR,9,A029,Android
2021-09-24 01:15:46,VA--113705,5835631,OFF-AR-10003602,"ASUS E203MAH-FD411T DualCore N4000-4GB-500GB-11.6""-Win10-Star Grey",2,A021,Android
2021-03-20 06:47:44,NJ-125934,7322004,OFF-AR-10003602,"ASUS E203MAH-FD411T DualCore N4000-4GB-500GB-11.6""-Win10-Star Grey",1,A013,Android
2022-06-11 12:49:09,WA-116834,7223558,OFF-BI-10000309,"Asus VivoBook Max X441MA-GA014T - Intel N4000 - 4GB - 1TB - DVD RW - 14"" - Win10 Home - White - ESEL",9,A003,iOS
2021-09-28 15:30:30,TN-156573,5835631,OFF-AR-10004344,"ASUS TUF FX505GD-I7501T Black Pattern (i7-8750H/8GB/1TB/GTX1050-4GB/15.6""FHD/Win10)",5,A008,Web
2021-04-14 13:48:11,LA-125472,9453897,OFF-AR-10003732,"ASUS FX 1TB 2.5"" USB 3.1 Gen1 HDD/ Hardisk/ Harddisk Eksternal/ External Hard Drive with Aura Sync RGB",6,A028,iOS
2021-09-08 19:15:13,FL-110247,5816900,OFF-AR-10004685,"Asus VivoBook 14 A412FA-EK302T - Intel i3 8145U - 4GB - 512GB SSD - Fingerprint - 14"" FHD - Win10 Home - Grey - ESEL",7,A010,Android
2021-01-15 09:54:25,NY-111773,4712268,OFF-AR-10003514,"ASUS E203MAH-FD011T DualCore N4000-2GB-500GB-11.6""-Win10-Star Grey",5,A026,Windows Phone
2022-07-24 07:08:16,CA-120222,5458574,OFF-BI-10001634,Asus X454YA-EX101T Notebook - Black [14-AMD E1-7010/2GB/500GB/R2/Win 10],7,A018,Android
2021-08-05 17:18:35,TX--163433,2656269,OFF-BI-10000050,"ASUS VivoBook E203MAH-FD011T Notebook - Intel N4000 - 2GB - 500GB - Win10 Home - 11.6"" HD - Star Grey - ESEL",7,A035,Android
2021-10-30 02:16:51,NY-102141,2093014,TEC-PH-10002834,"Laptop 14"" Lenovo Ideapad 110-14IBR DOS Intel N3060 RAM 4GB HDD 500GB Hanya 3 Juta-An",4,A047,Android
2021-02-16 23:02:18,TX-127166,3893138,OFF-LA-10000305,EXCLUSIVE PROMO Laptop Terbaru Lenovo IdeaPad 130 AMD A4 -9125 / WINDOWS 10 / AMD Radeon R3 / 4 GB DDR4 / 500 GB / 14 Inch + Anti Glare + 380 Derajat / IP130 / 1 Tahun Garansi Resmi Lenovo Indonesia,5,A017,iOS
2021-05-05 22:25:06,DE-103730,3806026,FUR-BO-10001798,Lenovo Ideapad IP330 - Laptop - Black [N4000/ 14 Inch/ 4GB/ 500GB/ DVDRW/ Win10],6,A014,iOS
2021-11-19 14:09:48,NY-126795,7068056,OFF-AR-10004441,Asus TUF FX505GE-I5T61T 15.6 Inch Slim Bezel Core i5 8300H 8GB RAM 1TB HDD GTX 1050TI 4GB Win 10 + Free GMX Shoes + Backpack,8,A032,Android
2022-05-24 19:50:31,NJ-163552,6219397,OFF-AR-10003179,"Asus A407UA-BV320T - Intel® Core™ i3-7020U- 4GB - 1TB - 14"" - W10 - Icicle Gold - Laptop Murah (Gratis Tas) - Bergaransi",10,A028,Android
2021-08-04 04:53:43,IN-121580,7676802,OFF-AR-10003829,Asus ROG GL503GE - EN023T - Intel® Core™ i7-8750H - RAM 8G - 1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6 - W10 - Metal Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi,9,A005,Android
2022-07-04 18:32:30,IL-152499,1076767,OFF-AR-10003651,Asus E203NAH-FD012T Notebook [Intel N3350/ 2GB/ 500GB/ Win 10],7,A008,iOS
2021-01-17 02:22:45,NY-165050,8375073,OFF-AR-10003190,"ASUS A442UR-GA041T/GA402T - I5 8250U - RAM 4GB - HDD 1TB - NVIDIA GT930 2GB - 14"" DARK GREY - WINDOWS 10",6,A019,iOS
2021-11-04 06:38:55,TX-131282,9724784,OFF-AR-10004260,"Asus Transformer T100TAF Intel Atom Z3735F 1,3GHz Ram 2GB SSD 32 GB Windows 10 Layar 10 inc Touchscreen",3,A029,Android
2021-09-24 01:15:46,VA--113705,5835631,FUR-TA-10001771,【Free Pengiriman + Flash Deal】3 5 ''USB3.0 SATA Perangkat Keras Wifi Kasus Pengulang Router Nirkabel Penutup HDD Hitam,9,A021,Android
2023-01-26 12:48:52,MI-149104,7223558,OFF-AR-10004752,Asus Vivobook A407MA Intel N4000 Ram4Gb HDD1TB Fingerprint Windows 10 Original,1,A032,Android
2022-10-14 22:12:23,MA-152443,9334859,OFF-AR-10003504,Asus E203MAH-FD011T - Intel® Celeron® N4000 - 2GB - 500GB - 11.6' - W10 - Grey - Laptop Murah - Bergaransi,9,A002,iOS
2021-06-24 12:24:29,NY-131338,9342312,OFF-AR-10003829,Asus ROG GL503GE - EN023T - Intel® Core™ i7-8750H - RAM 8G - 1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6 - W10 - Metal Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi,3,A038,Web
2021-05-05 22:25:06,DE-103730,3806026,OFF-BI-10000174,"Asus VivoBook E402YA-GA201T - AMD E2-7015 - 4GB - 1TB - AMD Radeon R2 - 14"" HD - Win10 - White - ESEL",9,A014,iOS
2021-04-13 22:57:35,FL-128958,3825756,TEC-PH-10004094,Laptop Murah Lenovo 320 AMD A4-9120 4GB 500GB Vga Amd Windows 10 Original Garansi Resmi,9,A035,Windows Phone
2022-09-16 20:59:45,SD-122035,7322004,TEC-PH-10002885,Laptop Acer E5-475G-541U Core i5-7200U RAM 4GB NVIDIA 940MX (FREE ASURANSI),8,A030,Android
2021-05-08 09:19:10,CA-139248,9409533,OFF-AR-10004757,"Asus VivoBook A407MA-BV002T Notebook - Icicle Gold - Intel N4000 - Fingerprint - 4GB - 1TB - 14""HD - Win10 - ESEL",3,A010,Android
2022-12-31 19:24:00,CA-102792,7956685,OFF-BI-10001249,ASUS X441MA-GA012T Silver -Dualcore N4000-4GB-1TB-Win10,10,A007,Windows Phone
2022-10-08 23:03:29,CA-106964,4576902,OFF-BI-10001543,Asus X441UB-GA312T - Intel Core i3-7020U - 4GB - 1TB - 14.0' - W10 - Silver - Laptop Murah,4,A031,Android
2022-04-05 08:03:52,NY-101161,9724784,OFF-BI-10001116,"Asus X441BA-GA912T - AMD 2-Core A9-9425 - RAM 4 GB - 1TB - AMD Radeon R5 - 14.0"" - W10 - Silver Gradient - Laptop Murah (Gratis Tas) - Bergaransi",8,A036,Web
2021-04-14 13:48:11,LA-125472,9453897,OFF-AR-10004042,"Asus TP203NAH - N3350 - 4GB - 1000GB - W10 - 11.6"" Convertible Touch",1,A028,iOS
2022-09-20 20:15:02,WV-124744,6028740,OFF-BI-10000546,"Asus VivoBook Ultra K403FA-EB301T - Intel i3 8145U - 4GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Silver Blue - ESEL",4,A005,Android
2021-11-06 14:01:27,TN-127306,5458574,OFF-BI-10000315,"Asus VivoBook S14 S430FN - i5 8265U - 8GB - MX150 2GB - 512GB SSD - 14"" FHD - Win10 - ESEL",6,A035,Android
2022-01-01 21:58:44,MI-117121,6751544,OFF-AR-10004078,"Asus TP412UA-EC302T - Intel corei3-8130U - 4GB- 256GB - 14"" - W10 - Silver Blue - Laptop Murah ( Gratis Tas)",1,A025,Android
2023-01-17 00:25:43,NC-153535,2716353,OFF-BI-10000216,Asus Vivobook K403FA - i5-8265U 8GB 512GB 14 Inch FHD WIN10 RESMI,3,A015,Android
2021-08-16 03:43:39,MS-163776,2628382,OFF-AR-10003856,"Asus ROG GL503GE-EN023T - Intel® Core™ i7-8750H - RAM 8GB -1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6"" + Windows 10 + Free Headphone+ Backpack",5,A011,Android
2022-09-04 17:16:53,NY-148691,6751544,OFF-BI-10001628,Asus X454YA-BX801T - AMD A8-7410 - RAM 4GB - 500GB - 14' - Windows 10 - Black,9,A012,Android
2021-09-12 20:57:47,CA-155999,3043854,OFF-BI-10001072,Asus X441BA-GA412T AMD A4 - 4G - 500GB - W10 home - 14.0'' - Silver Gradient - Student laptop,2,A013,Android
2022-06-27 17:35:05,CA-123358,3951118,OFF-BI-10001758,ASUS X540UA-GQ103 RAM 8GB DDR4 i7-7500U 1TB HDD Intel® HD Graphics 620 15.6 HD SLIM Endless OS BLACK,3,A039,Android
2022-11-15 21:30:29,UT-158505,7223558,OFF-BI-10001078,"Asus X441BA-GA611T - AMD® APU A6-9225 - RAM 4GB - 1Tb - AMD Radeon R4 - 14"" - W10 - Brown - Laptop Murah (Gratis Tas) - Bergaransi",5,A025,iOS
2022-09-03 16:07:40,OH-114923,2656269,OFF-AR-10003190,"ASUS A442UR-GA041T/GA402T - I5 8250U - RAM 4GB - HDD 1TB - NVIDIA GT930 2GB - 14"" DARK GREY - WINDOWS 10",4,A034,Android
2023-01-12 09:27:06,PA-158211,1076767,FUR-FU-10003464,6.35 cm USB 2.0 IDE harddisk eksternal disk yang HDD kasus laptop PC untuk kandang BOX (Hitam),7,A018,Android
2023-01-15 04:53:31,ND-135111,7845424,OFF-BI-10001072,Asus X441BA-GA412T AMD A4 - 4G - 500GB - W10 home - 14.0'' - Silver Gradient - Student laptop,10,A012,Android
2021-09-12 20:57:47,CA-155999,3043854,OFF-BI-10002012,ASUS ZenBook UX430UN - Intel Core i7 8550U-RAM 16GB-512GB SSD-nVidia MX150 2GB-14inch FHD-Windows 10 - Grey,1,A013,Android
2022-10-05 16:40:49,WA-131212,7068056,OFF-BI-10001097,"Asus X441BA-GA612T - AMD 2 - Core A6-9225 - RAM 4 GB - 1TB - AMD Radeon R4 - 14.0"" - W10 - SILVER GRADIENT - Laptop Murah (Gratis Tas) - Bergaransi",4,A017,iOS
2021-08-16 10:50:02,OK-130953,9811302,OFF-LA-10000414,EXCLUSIVE PROMO Laptop Terbaru Lenovo IdeaPad 330 -14IKB INTEL 3867U / Windows 10 / RAM 4 GB DDR4 / 1000 GB HDD / 14 inch / INTEL HD Graphics / IP 330 / 2 Tahun Garansi Resmi Lenovo Indonesia,7,A011,Android
2022-11-08 18:24:38,UT-104472,7223558,OFF-BI-10001543,Asus X441UB-GA312T - Intel Core i3-7020U - 4GB - 1TB - 14.0' - W10 - Silver - Laptop Murah,10,A024,Android
2022-10-27 07:23:40,NY-111682,1919330,OFF-BI-10000666,"Asus VivoBook X441BA-GA432T - AMD A4-9125 - 4GB - 1TB - DVD RW - 14""HD - Win10 Home - Silver - ESEL",10,A043,Web
2023-02-21 09:12:45,CA-130841,6646303,TEC-PH-10003931,Laptop Lenovo Ideapad 310-14IKB Layar FHD 14 Inch Core i5 Kabylake Ram 4Gb HDD 1TB Nvidia 2GB WIndows 10 PROMO,2,A007,Android
2021-01-28 20:44:49,TX-122077,9521335,OFF-AR-10003481,Asus E203MAH Notebook [Intel N4000 Dual Core/ 2GB/ 500GB/ Intel HD Graphics/ 11.6 Inch HD/ Windows 10],2,A036,Android
2021-05-18 01:08:50,NY-168844,3410340,OFF-BI-10001078,"Asus X441BA-GA611T - AMD® APU A6-9225 - RAM 4GB - 1Tb - AMD Radeon R4 - 14"" - W10 - Brown - Laptop Murah (Gratis Tas) - Bergaransi",8,A042,Windows Phone
2021-03-16 11:55:15,TX-113551,9907533,OFF-AR-10003183,Asus A407UF-BV512T Intel® Core™ i5-8250U - RAM 4GB - 1TB - 14 - W10 - ICICLE GOLD- Laptop Murah (Gratis Tas) - Bergaransi,5,A009,Android
2021-11-07 01:59:21,CA-109253,5613884,OFF-AR-10003045,"ASUS A407MA-BV001T Grey - Intel N4000,4GB,1TB,14 inch HD,W10",4,A007,Android
2022-06-11 12:49:09,WA-116834,7223558,OFF-BI-10002049,ASUS Zephyrus S GX531GV-I7614T - Mylar Black,10,A003,iOS
2022-11-05 09:03:36,CA-116498,1017300,OFF-AR-10003478,"Asus E203MAH Intel® Celeron® N4000 2GB RAM 500GB HDD 11.6"" + Windows 10 + Headphone",9,A005,iOS
2022-04-02 01:18:36,IL-127341,7068056,OFF-BI-10001890,ASUS X541SA N3060 RAM 4GB Hardisk 500GB LCD 15inc NO OS,8,A025,Android
2021-06-16 04:45:52,NY-115322,3410340,OFF-AR-10003986,Asus ROG Strix GL503VM-ED287T Scar Edition GTX1060 6GB + Windows 10+ Free Headphone + Backpack,10,A018,Android
2023-01-05 17:12:38,IL-148950,3951118,TEC-PH-10003273,"LAPTOP GAMING LENOVO IP 130-15AST - AMD A4-9125 - VGA AMD RADEON R3 - RAM 4GB - HDD 1TB - DVDRW - 15.6""",7,A013,Android
2021-09-02 08:17:12,NY-166618,5765632,TEC-PH-10003505,LAPTOP GAMING TERBAIK Asus ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake 8GB DDR4 HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,7,A022,Android
2021-11-08 16:39:16,OH--109085,3334377,OFF-BI-10001679,Asus X540LA-XX988 With 8GB RAM I Core™ i3-5005U I 1TB HDD I Intel® HD Graphics 5500 I 15.6 HD SLIM GL I DVDRW I DOS,3,A017,Android
2023-02-02 12:03:13,CA-103380,7776517,OFF-BI-10000201,"Asus VivoBook E402YA-GA202T - AMD E2-7015 - 4GB - 1TB - AMD Radeon R2 - 14"" HD - Win10 - Dark Blue - ESEL",5,A035,iOS
2021-08-11 05:50:45,VA-156769,3825756,OFF-AR-10003373,"Asus E202S Notebook 11.6"" - Black",1,A013,Android
2021-07-12 23:11:23,CA-156265,7776517,OFF-AR-10003727,ASUS E402YA-GA202T E402YA-GA201T - E2-7015 - RAM 4GB - HDD 1TB - 14HD -Win10 LAPTOP TERMURAH UNTUK ANAK SEKOLAH,7,A016,Android
2022-11-24 14:08:02,NY--137050,9948316,OFF-BI-10000014,ASUS VIVOBOOK A507UA - i3-7020U-4GB-1TB-WIN10-15.6HD-FINGERPRINT,4,A036,Android
2022-04-06 20:59:46,CA-163209,8375073,TEC-PH-10003988,Laptop Lenovo x230 i7,8,A013,iOS
2022-10-10 10:26:29,PA-101091,7845424,OFF-BI-10001116,"Asus X441BA-GA912T - AMD 2-Core A9-9425 - RAM 4 GB - 1TB - AMD Radeon R5 - 14.0"" - W10 - Silver Gradient - Laptop Murah (Gratis Tas) - Bergaransi",3,A042,Android
2023-01-07 13:08:40,TN-109743,4409740,TEC-PH-10003215,"LAPTOP GAMING ASUS ROG G501JW i7-4720HQ ULTRASLIM DDR3 8GB, 1TB Hardisk, Intel Core i7,VGA nVidia GTX960-2GB",10,A006,Android
2022-10-21 01:17:53,AZ-161249,4689017,OFF-AR-10003156,"ASUS A407MA-BV002T Gold - Intel N4000,4GB,1TB,14 inch HD,W10",9,A030,iOS
2021-11-13 18:23:23,DE-144274,4689017,OFF-AR-10003179,"Asus A407UA-BV320T - Intel® Core™ i3-7020U- 4GB - 1TB - 14"" - W10 - Icicle Gold - Laptop Murah (Gratis Tas) - Bergaransi",5,A026,iOS
2023-02-18 20:56:35,CA-122679,9554349,OFF-AR-10003251,"Asus A456UR i5 Vga2GB Ram4GB Hd1TB 14"" GaransiResmi",2,A006,Android
